"State","County","Model Year","Make","Model","TTL_VEHICLES"
WA,Spokane,2025,TESLA,MODEL Y,33
WA,Spokane,2025,KIA,NIRO,5
WA,Spokane,2025,LEXUS,NX,5
WA,Spokane,2025,CADILLAC,OPTIQ,1
WA,Spokane,2025,MITSUBISHI,OUTLANDER,10
WA,Spokane,2025,CHRYSLER,PACIFICA,2
WA,Spokane,2025,PORSCHE,PANAMERA,1
WA,Spokane,2025,TOYOTA,PRIUS PHEV,1
WA,Spokane,2025,AUDI,Q5 E,2
WA,Spokane,2025,AUDI,Q6,3
WA,Spokane,2025,RIVIAN,R1S,12
WA,Spokane,2025,RIVIAN,R1T,4
WA,Spokane,2025,LAND ROVER,RANGE ROVER,1
WA,Spokane,2025,LAND ROVER,RANGE ROVER SPORT,2
WA,Spokane,2025,TOYOTA,RAV4 PHEV,11
WA,Spokane,2025,LEXUS,RX,3
WA,Spokane,2025,LEXUS,RZ,1
WA,Spokane,2025,GMC,SIERRA,3
WA,Spokane,2025,KIA,SORENTO,9
WA,Spokane,2025,KIA,SPORTAGE,15
WA,Spokane,2025,HYUNDAI,TUCSON,4
WA,Spokane,2025,BMW,X5,10
WA,Spokane,2025,VOLVO,XC60,4
WA,Spokane,2025,VOLVO,XC90,1
WA,Spokane,2026,TESLA,MODEL Y,9
MO,St. Charles,2024,KIA,EV9,1
MO,St. Louis,2022,TOYOTA,RAV4 PRIME,1
MO,St. Louis,2025,TESLA,MODEL 3,1
MD,St. Mary's,2018,TESLA,MODEL 3,1
MD,St. Mary's,2023,TESLA,MODEL Y,2
MD,St. Mary's,2025,TESLA,MODEL Y,1
VA,Stafford,2019,TESLA,MODEL 3,1
VA,Stafford,2021,TESLA,MODEL Y,1
VA,Stafford,2021,FORD,MUSTANG MACH-E,1
WA,Stevens,2011,NISSAN,LEAF,1
WA,Stevens,2012,NISSAN,LEAF,1
WA,Stevens,2012,TOYOTA,PRIUS PHEV,2
WA,Stevens,2012,CHEVROLET,VOLT,3
WA,Stevens,2013,FIAT,"500",1
WA,Stevens,2013,FORD,C-MAX,2
WA,Stevens,2013,FORD,FUSION,1
WA,Stevens,2013,NISSAN,LEAF,3
WA,Stevens,2013,TESLA,MODEL S,1
WA,Stevens,2013,CHEVROLET,VOLT,2
WA,Stevens,2014,FORD,FUSION,1
WA,Stevens,2014,NISSAN,LEAF,1
WA,Stevens,2015,BMW,I3,1
WA,Stevens,2015,NISSAN,LEAF,2
WA,Stevens,2015,TESLA,MODEL S,3
WA,Stevens,2015,CHEVROLET,VOLT,1
WA,Stevens,2016,FORD,C-MAX,1
WA,Stevens,2016,FORD,FUSION,2
WA,Stevens,2016,TESLA,MODEL S,2
WA,Stevens,2017,FIAT,"500",1
WA,Stevens,2017,CHEVROLET,BOLT EV,1
WA,Stevens,2017,FORD,FUSION,1
WA,Stevens,2017,BMW,I3,1
WA,Stevens,2017,TESLA,MODEL S,1
WA,Stevens,2017,TOYOTA,PRIUS PRIME,2
WA,Stevens,2017,KIA,SOUL,1
WA,Stevens,2017,CHEVROLET,VOLT,5
WA,Stevens,2017,BMW,X5,1
WA,Stevens,2018,CHEVROLET,BOLT EV,2
WA,Stevens,2018,HONDA,CLARITY,2
WA,Stevens,2018,SMART,EQ FORTWO,1
WA,Stevens,2018,NISSAN,LEAF,1
WA,Stevens,2018,TESLA,MODEL 3,5
WA,Stevens,2018,TESLA,MODEL S,2
WA,Stevens,2018,TESLA,MODEL X,1
WA,Stevens,2018,CHRYSLER,PACIFICA,1
WA,Stevens,2018,TOYOTA,PRIUS PRIME,2
WA,Stevens,2018,CHEVROLET,VOLT,6
WA,Stevens,2019,CHEVROLET,BOLT EV,1
WA,Stevens,2019,AUDI,E-TRON,1
WA,Stevens,2019,BMW,I3,1
WA,Stevens,2019,TESLA,MODEL 3,4
WA,Stevens,2019,TESLA,MODEL S,2
WA,Stevens,2019,KIA,NIRO,2
WA,Stevens,2019,CHEVROLET,VOLT,1
WA,Stevens,2020,LINCOLN,AVIATOR,1
WA,Stevens,2020,CHEVROLET,BOLT EV,3
WA,Stevens,2020,MERCEDES-BENZ,GLC-CLASS,1
WA,Stevens,2020,TESLA,MODEL 3,4
WA,Stevens,2020,TESLA,MODEL Y,1
WA,Stevens,2020,CHRYSLER,PACIFICA,1
WA,Stevens,2021,CHEVROLET,BOLT EV,5
WA,Stevens,2021,TESLA,MODEL 3,1
WA,Stevens,2021,TESLA,MODEL Y,9
WA,Stevens,2021,FORD,MUSTANG MACH-E,2
WA,Stevens,2021,TOYOTA,PRIUS PRIME,1
WA,Stevens,2021,TOYOTA,RAV4 PRIME,3
WA,Stevens,2021,JEEP,WRANGLER,4
WA,Stevens,2022,CHEVROLET,BOLT EV,1
WA,Stevens,2022,KIA,EV6,3
WA,Stevens,2022,FORD,F-150,1
WA,Stevens,2022,JEEP,GRAND CHEROKEE,1
WA,Stevens,2022,MINI,HARDTOP,1
WA,Stevens,2022,VOLKSWAGEN,ID.4,1
WA,Stevens,2022,TESLA,MODEL 3,6
WA,Stevens,2022,TESLA,MODEL S,1
WA,Stevens,2022,TESLA,MODEL Y,8
WA,Stevens,2022,FORD,MUSTANG MACH-E,2
WA,Stevens,2022,KIA,NIRO,1
WA,Stevens,2022,AUDI,Q5,1
WA,Stevens,2022,RIVIAN,R1T,1
WA,Stevens,2022,JEEP,WRANGLER,2
WA,Stevens,2022,BMW,X5,1
WA,Stevens,2022,VOLVO,XC60,1
WA,Stevens,2022,VOLVO,XC90,1
WA,Stevens,2023,BMW,"330E",1
WA,Stevens,2023,NISSAN,ARIYA,1
WA,Stevens,2023,CHEVROLET,BOLT EUV,5
WA,Stevens,2023,CHEVROLET,BOLT EV,4
WA,Stevens,2023,TOYOTA,BZ4X,2
WA,Stevens,2023,FORD,F-150,3
WA,Stevens,2023,JEEP,GRAND CHEROKEE,2
WA,Stevens,2023,VOLKSWAGEN,ID.4,6
WA,Stevens,2023,HYUNDAI,IONIQ 5,1
WA,Stevens,2023,NISSAN,LEAF,1
WA,Stevens,2023,TESLA,MODEL 3,7
WA,Stevens,2023,TESLA,MODEL S,2
WA,Stevens,2023,TESLA,MODEL X,1
WA,Stevens,2023,TESLA,MODEL Y,17
WA,Stevens,2023,FORD,MUSTANG MACH-E,2
WA,Stevens,2023,KIA,NIRO,1
WA,Stevens,2023,MITSUBISHI,OUTLANDER,4
WA,Stevens,2023,CHRYSLER,PACIFICA,1
WA,Stevens,2023,RIVIAN,R1S,1
WA,Stevens,2023,TOYOTA,RAV4 PRIME,1
WA,Stevens,2023,HYUNDAI,SANTA FE,1
WA,Stevens,2023,SUBARU,SOLTERRA,1
WA,Stevens,2023,KIA,SORENTO,2
WA,Stevens,2023,JEEP,WRANGLER,4
WA,Stevens,2023,VOLVO,XC40,1
WA,Stevens,2024,NISSAN,ARIYA,1
WA,Stevens,2024,CHEVROLET,BLAZER,1
WA,Stevens,2024,TOYOTA,BZ4X,2
WA,Stevens,2024,TESLA,CYBERTRUCK,2
WA,Stevens,2024,CHEVROLET,EQUINOX,1
WA,Stevens,2024,KIA,EV6,1
WA,Stevens,2024,KIA,EV9,1
WA,Stevens,2024,FORD,F-150,2
WA,Stevens,2024,HYUNDAI,IONIQ 5,2
WA,Stevens,2024,CADILLAC,LYRIQ,1
WA,Stevens,2024,TESLA,MODEL 3,3
WA,Stevens,2024,TESLA,MODEL X,1
WA,Stevens,2024,TESLA,MODEL Y,10
WA,Stevens,2024,FORD,MUSTANG MACH-E,2
WA,Stevens,2024,TOYOTA,PRIUS PRIME,3
WA,Stevens,2024,AUDI,Q5 E,1
WA,Stevens,2024,TOYOTA,RAV4 PRIME,7
WA,Stevens,2024,SUBARU,SOLTERRA,4
WA,Stevens,2024,ALFA ROMEO,TONALE,1
WA,Stevens,2024,JEEP,WAGONEER S,1
WA,Stevens,2024,JEEP,WRANGLER,3
WA,Stevens,2025,TESLA,CYBERTRUCK,1
WA,Stevens,2025,HYUNDAI,IONIQ 5,1
WA,Stevens,2025,TESLA,MODEL Y,4
WA,Stevens,2025,MITSUBISHI,OUTLANDER,5
WA,Stevens,2025,TOYOTA,RAV4 PHEV,1
MA,Suffolk,2022,TESLA,MODEL Y,1
MA,Suffolk,2022,CHRYSLER,PACIFICA,1
VA,Suffolk,2018,BMW,"530E",1
VA,Suffolk,2018,TESLA,MODEL 3,1
NJ,Sussex,2016,NISSAN,LEAF,1
AL,Talladega,2024,JEEP,WRANGLER,1
TX,Tarrant,2018,TESLA,MODEL 3,1
TX,Tarrant,2019,TESLA,MODEL 3,1
MO,Texas,2018,TESLA,MODEL 3,1
WA,Thurston,2000,FORD,RANGER,1
WA,Thurston,2010,WHEEGO ELECTRIC CARS,WHEEGO,1
WA,Thurston,2011,NISSAN,LEAF,11
WA,Thurston,2011,CHEVROLET,VOLT,4
WA,Thurston,2012,MITSUBISHI,I-MIEV,1
WA,Thurston,2012,NISSAN,LEAF,10
WA,Thurston,2012,TESLA,MODEL S,7
WA,Thurston,2012,TOYOTA,PRIUS PHEV,9
WA,Thurston,2012,CHEVROLET,VOLT,17
WA,Thurston,2013,FIAT,"500",3
WA,Thurston,2013,FORD,C-MAX,9
WA,Thurston,2013,FORD,FOCUS,2
WA,Thurston,2013,SMART,FORTWO ELECTRIC DRIVE,3
WA,Thurston,2013,FORD,FUSION,9
WA,Thurston,2013,NISSAN,LEAF,11
WA,Thurston,2013,TESLA,MODEL S,22
WA,Thurston,2013,TOYOTA,PRIUS PHEV,8
WA,Thurston,2013,CHEVROLET,VOLT,28
WA,Thurston,2014,FIAT,"500",3
WA,Thurston,2014,MERCEDES-BENZ,B-CLASS,1
WA,Thurston,2014,FORD,C-MAX,9
WA,Thurston,2014,CADILLAC,ELR,3
WA,Thurston,2014,FORD,FOCUS,1
WA,Thurston,2014,SMART,FORTWO ELECTRIC DRIVE,3
WA,Thurston,2014,FORD,FUSION,10
WA,Thurston,2014,BMW,I3,11
WA,Thurston,2014,BMW,I8,1
WA,Thurston,2014,NISSAN,LEAF,11
WA,Thurston,2014,TESLA,MODEL S,7
WA,Thurston,2014,TOYOTA,PRIUS PHEV,6
WA,Thurston,2014,TOYOTA,RAV4,2
WA,Thurston,2014,CHEVROLET,SPARK,5
WA,Thurston,2014,CHEVROLET,VOLT,23
WA,Thurston,2015,FIAT,"500",8
WA,Thurston,2015,FORD,C-MAX,7
WA,Thurston,2015,VOLKSWAGEN,E-GOLF,5
WA,Thurston,2015,FORD,FOCUS,1
WA,Thurston,2015,SMART,FORTWO ELECTRIC DRIVE,1
WA,Thurston,2015,FORD,FUSION,8
WA,Thurston,2015,BMW,I3,4
WA,Thurston,2015,BMW,I8,2
WA,Thurston,2015,NISSAN,LEAF,11
WA,Thurston,2015,TESLA,MODEL S,27
WA,Thurston,2015,PORSCHE,PANAMERA,1
WA,Thurston,2015,TOYOTA,PRIUS PHEV,4
WA,Thurston,2015,KIA,SOUL,3
WA,Thurston,2015,CHEVROLET,SPARK,4
WA,Thurston,2015,CHEVROLET,VOLT,21
WA,Thurston,2016,FIAT,"500",6
WA,Thurston,2016,AUDI,A3,5
WA,Thurston,2016,FORD,C-MAX,8
WA,Thurston,2016,VOLKSWAGEN,E-GOLF,4
WA,Thurston,2016,CADILLAC,ELR,1
WA,Thurston,2016,FORD,FOCUS,2
WA,Thurston,2016,FORD,FUSION,15
WA,Thurston,2016,BMW,I3,3
WA,Thurston,2016,BMW,I8,2
WA,Thurston,2016,NISSAN,LEAF,17
WA,Thurston,2016,TESLA,MODEL S,22
WA,Thurston,2016,TESLA,MODEL X,17
WA,Thurston,2016,HYUNDAI,SONATA,3
WA,Thurston,2016,KIA,SOUL,12
WA,Thurston,2016,CHEVROLET,SPARK,4
WA,Thurston,2016,CHEVROLET,VOLT,14
WA,Thurston,2016,BMW,X5,6
WA,Thurston,2016,VOLVO,XC90,2
WA,Thurston,2017,BMW,"330E",7
WA,Thurston,2017,FIAT,"500",5
WA,Thurston,2017,AUDI,A3,6
WA,Thurston,2017,MERCEDES-BENZ,B-CLASS,2
WA,Thurston,2017,CHEVROLET,BOLT EV,22
WA,Thurston,2017,FORD,C-MAX,11
WA,Thurston,2017,PORSCHE,CAYENNE,1
WA,Thurston,2017,CADILLAC,CT6,1
WA,Thurston,2017,VOLKSWAGEN,E-GOLF,3
WA,Thurston,2017,FORD,FOCUS,1
WA,Thurston,2017,SMART,FORTWO,2
WA,Thurston,2017,FORD,FUSION,12
WA,Thurston,2017,MERCEDES-BENZ,GLE-CLASS,1
WA,Thurston,2017,BMW,I3,9
WA,Thurston,2017,NISSAN,LEAF,11
WA,Thurston,2017,TESLA,MODEL 3,1
WA,Thurston,2017,TESLA,MODEL S,16
WA,Thurston,2017,TESLA,MODEL X,19
WA,Thurston,2017,KIA,OPTIMA,5
WA,Thurston,2017,CHRYSLER,PACIFICA,5
WA,Thurston,2017,TOYOTA,PRIUS PRIME,11
WA,Thurston,2017,HYUNDAI,SONATA,1
WA,Thurston,2017,KIA,SOUL,4
WA,Thurston,2017,CHEVROLET,VOLT,35
WA,Thurston,2017,BMW,X5,3
WA,Thurston,2017,VOLVO,XC90,3
WA,Thurston,2018,BMW,"330E",1
WA,Thurston,2018,FIAT,"500",1
WA,Thurston,2018,BMW,"530E",4
WA,Thurston,2018,AUDI,A3,6
WA,Thurston,2018,CHEVROLET,BOLT EV,18
WA,Thurston,2018,PORSCHE,CAYENNE,3
WA,Thurston,2018,HONDA,CLARITY,17
WA,Thurston,2018,MINI,COUNTRYMAN,3
WA,Thurston,2018,VOLKSWAGEN,E-GOLF,2
WA,Thurston,2018,SMART,EQ FORTWO,1
WA,Thurston,2018,FORD,FOCUS,1
WA,Thurston,2018,FORD,FUSION,4
WA,Thurston,2018,MERCEDES-BENZ,GLE-CLASS,1
WA,Thurston,2018,BMW,I3,5
WA,Thurston,2018,NISSAN,LEAF,11
WA,Thurston,2018,TESLA,MODEL 3,22
WA,Thurston,2018,TESLA,MODEL S,16
WA,Thurston,2018,TESLA,MODEL X,16
WA,Thurston,2018,KIA,NIRO,12
WA,Thurston,2018,KIA,OPTIMA,2
WA,Thurston,2018,MITSUBISHI,OUTLANDER,10
WA,Thurston,2018,CHRYSLER,PACIFICA,16
WA,Thurston,2018,PORSCHE,PANAMERA,1
WA,Thurston,2018,TOYOTA,PRIUS PRIME,11
WA,Thurston,2018,KIA,SOUL,5
WA,Thurston,2018,CHEVROLET,VOLT,23
WA,Thurston,2018,BMW,X5,4
WA,Thurston,2018,VOLVO,XC60,4
WA,Thurston,2018,VOLVO,XC90,1
WA,Thurston,2019,FIAT,"500",1
WA,Thurston,2019,BMW,"530E",1
WA,Thurston,2019,CHEVROLET,BOLT EV,23
WA,Thurston,2019,HONDA,CLARITY,2
WA,Thurston,2019,MINI,COUNTRYMAN,4
WA,Thurston,2019,SUBARU,CROSSTREK,2
WA,Thurston,2019,VOLKSWAGEN,E-GOLF,7
WA,Thurston,2019,AUDI,E-TRON,10
WA,Thurston,2019,FORD,FUSION,4
WA,Thurston,2019,MERCEDES-BENZ,GLC-CLASS,2
WA,Thurston,2019,JAGUAR,I-PACE,3
WA,Thurston,2019,BMW,I3,5
WA,Thurston,2019,BMW,I8,1
WA,Thurston,2019,HYUNDAI,IONIQ,6
WA,Thurston,2019,HYUNDAI,KONA,3
WA,Thurston,2019,NISSAN,LEAF,21
WA,Thurston,2019,TESLA,MODEL 3,22
WA,Thurston,2019,TESLA,MODEL S,5
WA,Thurston,2019,TESLA,MODEL X,9
WA,Thurston,2019,KIA,NIRO,30
WA,Thurston,2019,MITSUBISHI,OUTLANDER,11
WA,Thurston,2019,CHRYSLER,PACIFICA,3
WA,Thurston,2019,TOYOTA,PRIUS PRIME,11
WA,Thurston,2019,CHEVROLET,VOLT,10
WA,Thurston,2019,VOLVO,XC60,1
WA,Thurston,2019,VOLVO,XC90,1
WA,Thurston,2020,LINCOLN,AVIATOR,2
WA,Thurston,2020,CHEVROLET,BOLT EV,27
WA,Thurston,2020,HONDA,CLARITY,3
WA,Thurston,2020,FORD,FUSION,4
WA,Thurston,2020,MERCEDES-BENZ,GLC-CLASS,1
WA,Thurston,2020,JAGUAR,I-PACE,2
WA,Thurston,2020,BMW,I3,3
WA,Thurston,2020,HYUNDAI,IONIQ,8
WA,Thurston,2020,HYUNDAI,KONA,5
WA,Thurston,2020,NISSAN,LEAF,22
WA,Thurston,2020,TESLA,MODEL 3,30
WA,Thurston,2020,TESLA,MODEL S,10
WA,Thurston,2020,TESLA,MODEL X,12
WA,Thurston,2020,TESLA,MODEL Y,16
WA,Thurston,2020,KIA,NIRO,24
WA,Thurston,2020,MITSUBISHI,OUTLANDER,10
WA,Thurston,2020,CHRYSLER,PACIFICA,12
WA,Thurston,2020,TOYOTA,PRIUS PRIME,10
WA,Thurston,2020,AUDI,Q5 E,4
WA,Thurston,2020,PORSCHE,TAYCAN,3
WA,Thurston,2020,BMW,X3,1
WA,Thurston,2020,VOLVO,XC60,3
WA,Thurston,2020,VOLVO,XC90,1
WA,Thurston,2021,BMW,"330E",2
WA,Thurston,2021,BMW,"530E",2
WA,Thurston,2021,LINCOLN,AVIATOR,2
WA,Thurston,2021,CHEVROLET,BOLT EV,22
WA,Thurston,2021,PORSCHE,CAYENNE,1
WA,Thurston,2021,AUDI,E-TRON,3
WA,Thurston,2021,AUDI,E-TRON SPORTBACK,2
WA,Thurston,2021,FORD,ESCAPE,2
WA,Thurston,2021,MINI,HARDTOP,2
WA,Thurston,2021,BMW,I3,2
WA,Thurston,2021,VOLKSWAGEN,ID.4,41
WA,Thurston,2021,HYUNDAI,IONIQ,4
WA,Thurston,2021,HYUNDAI,KONA,13
WA,Thurston,2021,NISSAN,LEAF,23
WA,Thurston,2021,TESLA,MODEL 3,31
WA,Thurston,2021,TESLA,MODEL S,14
WA,Thurston,2021,TESLA,MODEL X,6
WA,Thurston,2021,TESLA,MODEL Y,37
WA,Thurston,2021,FORD,MUSTANG MACH-E,21
WA,Thurston,2021,KIA,NIRO,4
WA,Thurston,2021,MITSUBISHI,OUTLANDER,1
WA,Thurston,2021,CHRYSLER,PACIFICA,17
WA,Thurston,2021,TOYOTA,PRIUS PRIME,5
WA,Thurston,2021,POLESTAR,PS2,3
WA,Thurston,2021,AUDI,Q5 E,8
WA,Thurston,2021,TOYOTA,RAV4 PRIME,18
WA,Thurston,2021,PORSCHE,TAYCAN,2
WA,Thurston,2021,JEEP,WRANGLER,16
WA,Thurston,2021,BMW,X3,5
WA,Thurston,2021,BMW,X5,3
WA,Thurston,2021,VOLVO,XC40,6
WA,Thurston,2021,VOLVO,XC60,5
WA,Thurston,2021,VOLVO,XC90,11
WA,Thurston,2022,BMW,"330E",3
WA,Thurston,2022,LUCID,AIR,4
WA,Thurston,2022,CHEVROLET,BOLT EUV,16
WA,Thurston,2022,CHEVROLET,BOLT EV,15
WA,Thurston,2022,VOLVO,C40,4
WA,Thurston,2022,LINCOLN,CORSAIR,4
WA,Thurston,2022,AUDI,E-TRON,3
WA,Thurston,2022,MERCEDES-BENZ,EQB-CLASS,1
WA,Thurston,2022,MERCEDES-BENZ,EQS-CLASS SEDAN,2
WA,Thurston,2022,FORD,ESCAPE,8
WA,Thurston,2022,KIA,EV6,20
WA,Thurston,2022,FORD,F-150,16
WA,Thurston,2022,JEEP,GRAND CHEROKEE,11
WA,Thurston,2022,MINI,HARDTOP,7
WA,Thurston,2022,JAGUAR,I-PACE,1
WA,Thurston,2022,BMW,I4,3
WA,Thurston,2022,VOLKSWAGEN,ID.4,30
WA,Thurston,2022,HYUNDAI,IONIQ 5,13
WA,Thurston,2022,BMW,IX,1
WA,Thurston,2022,HYUNDAI,KONA,9
WA,Thurston,2022,NISSAN,LEAF,39
WA,Thurston,2022,TESLA,MODEL 3,30
WA,Thurston,2022,TESLA,MODEL S,7
WA,Thurston,2022,TESLA,MODEL X,13
WA,Thurston,2022,TESLA,MODEL Y,32
WA,Thurston,2022,FORD,MUSTANG MACH-E,36
WA,Thurston,2022,KIA,NIRO,29
WA,Thurston,2022,LEXUS,NX,1
WA,Thurston,2022,MITSUBISHI,OUTLANDER,7
WA,Thurston,2022,CHRYSLER,PACIFICA,13
WA,Thurston,2022,TOYOTA,PRIUS PRIME,6
WA,Thurston,2022,POLESTAR,PS2,5
WA,Thurston,2022,AUDI,Q4,3
WA,Thurston,2022,AUDI,Q5,5
WA,Thurston,2022,RIVIAN,R1S,3
WA,Thurston,2022,RIVIAN,R1T,12
WA,Thurston,2022,TOYOTA,RAV4 PRIME,9
WA,Thurston,2022,AUDI,RS E-TRON GT,1
WA,Thurston,2022,VOLVO,S60,3
WA,Thurston,2022,HYUNDAI,SANTA FE,5
WA,Thurston,2022,KIA,SORENTO,9
WA,Thurston,2022,PORSCHE,TAYCAN,3
WA,Thurston,2022,FORD,TRANSIT,7
WA,Thurston,2022,HYUNDAI,TUCSON,3
WA,Thurston,2022,JEEP,WRANGLER,12
WA,Thurston,2022,BMW,X5,7
WA,Thurston,2022,VOLVO,XC40,10
WA,Thurston,2022,VOLVO,XC60,6
WA,Thurston,2022,VOLVO,XC90,10
WA,Thurston,2023,BMW,"330E",2
WA,Thurston,2023,BMW,"530E",1
WA,Thurston,2023,LUCID,AIR,2
WA,Thurston,2023,NISSAN,ARIYA,30
WA,Thurston,2023,LINCOLN,AVIATOR,1
WA,Thurston,2023,CHEVROLET,BOLT EUV,22
WA,Thurston,2023,CHEVROLET,BOLT EV,19
WA,Thurston,2023,TOYOTA,BZ4X,10
WA,Thurston,2023,VOLVO,C40,8
WA,Thurston,2023,PORSCHE,CAYENNE,1
WA,Thurston,2023,LINCOLN,CORSAIR,2
WA,Thurston,2023,MINI,COUNTRYMAN,2
WA,Thurston,2023,AUDI,E-TRON,2
WA,Thurston,2023,AUDI,E-TRON GT,1
WA,Thurston,2023,MERCEDES-BENZ,EQB-CLASS,4
WA,Thurston,2023,MERCEDES-BENZ,EQE-CLASS SUV,4
WA,Thurston,2023,MERCEDES-BENZ,EQS-CLASS SEDAN,2
WA,Thurston,2023,MERCEDES-BENZ,EQS-CLASS SUV,4
WA,Thurston,2023,FORD,ESCAPE,7
WA,Thurston,2023,KIA,EV6,34
WA,Thurston,2023,FORD,F-150,32
WA,Thurston,2023,GENESIS,G80,1
WA,Thurston,2023,JEEP,GRAND CHEROKEE,10
WA,Thurston,2023,GENESIS,GV60,4
WA,Thurston,2023,MINI,HARDTOP,2
WA,Thurston,2023,BMW,I4,8
WA,Thurston,2023,VOLKSWAGEN,ID.4,55
WA,Thurston,2023,HYUNDAI,IONIQ 5,21
WA,Thurston,2023,HYUNDAI,IONIQ 6,6
WA,Thurston,2023,BMW,IX,2
WA,Thurston,2023,HYUNDAI,KONA,18
WA,Thurston,2023,NISSAN,LEAF,15
WA,Thurston,2023,CADILLAC,LYRIQ,1
WA,Thurston,2023,TOYOTA,MIRAI,1
WA,Thurston,2023,TESLA,MODEL 3,30
WA,Thurston,2023,TESLA,MODEL S,12
WA,Thurston,2023,TESLA,MODEL X,23
WA,Thurston,2023,TESLA,MODEL Y,35
WA,Thurston,2023,FORD,MUSTANG MACH-E,61
WA,Thurston,2023,KIA,NIRO,32
WA,Thurston,2023,FISKER,OCEAN,1
WA,Thurston,2023,MITSUBISHI,OUTLANDER,9
WA,Thurston,2023,CHRYSLER,PACIFICA,22
WA,Thurston,2023,PORSCHE,PANAMERA,1
WA,Thurston,2023,POLESTAR,PS2,6
WA,Thurston,2023,AUDI,Q4,4
WA,Thurston,2023,AUDI,Q5 E,3
WA,Thurston,2023,RIVIAN,R1S,13
WA,Thurston,2023,RIVIAN,R1T,12
WA,Thurston,2023,TOYOTA,RAV4 PRIME,16
WA,Thurston,2023,LEXUS,RZ,3
WA,Thurston,2023,VOLVO,S60,2
WA,Thurston,2023,HYUNDAI,SANTA FE,6
WA,Thurston,2023,SUBARU,SOLTERRA,9
WA,Thurston,2023,KIA,SORENTO,8
WA,Thurston,2023,KIA,SPORTAGE,15
WA,Thurston,2023,PORSCHE,TAYCAN,1
WA,Thurston,2023,FORD,TRANSIT,21
WA,Thurston,2023,HYUNDAI,TUCSON,2
WA,Thurston,2023,JEEP,WRANGLER,25
WA,Thurston,2023,BMW,X5,5
WA,Thurston,2023,VOLVO,XC40,12
WA,Thurston,2023,VOLVO,XC60,6
WA,Thurston,2023,VOLVO,XC90,8
WA,Thurston,2024,BMW,"330E",1
WA,Thurston,2024,FIAT,"500E",2
WA,Thurston,2024,LUCID,AIR,1
WA,Thurston,2024,NISSAN,ARIYA,15
WA,Thurston,2024,CHEVROLET,BLAZER,20
WA,Thurston,2024,TOYOTA,BZ4X,14
WA,Thurston,2024,VOLVO,C40,2
WA,Thurston,2024,LINCOLN,CORSAIR,4
WA,Thurston,2024,MAZDA,CX-90,24
WA,Thurston,2024,TESLA,CYBERTRUCK,17
WA,Thurston,2024,MERCEDES-BENZ,EQB-CLASS,1
WA,Thurston,2024,MERCEDES-BENZ,EQE-CLASS SEDAN,1
WA,Thurston,2024,MERCEDES-BENZ,EQE-CLASS SUV,1
WA,Thurston,2024,CHEVROLET,EQUINOX,21
WA,Thurston,2024,FORD,ESCAPE,6
WA,Thurston,2024,KIA,EV6,35
WA,Thurston,2024,KIA,EV9,27
WA,Thurston,2024,FORD,F-150,46
WA,Thurston,2024,GENESIS,G80,1
WA,Thurston,2024,MERCEDES-BENZ,GLE-CLASS,3
WA,Thurston,2024,JEEP,GRAND CHEROKEE,8
WA,Thurston,2024,GENESIS,GV60,1
WA,Thurston,2024,GENESIS,GV70,1
WA,Thurston,2024,MINI,HARDTOP,3
WA,Thurston,2024,DODGE,HORNET,11
WA,Thurston,2024,GMC,HUMMER EV PICKUP,2
WA,Thurston,2024,GMC,HUMMER EV SUV,10
WA,Thurston,2024,BMW,I4,11
WA,Thurston,2024,BMW,I5,1
WA,Thurston,2024,VOLKSWAGEN,ID.4,31
WA,Thurston,2024,HYUNDAI,IONIQ 5,24
WA,Thurston,2024,HYUNDAI,IONIQ 6,9
WA,Thurston,2024,BMW,IX,7
WA,Thurston,2024,HYUNDAI,KONA,8
WA,Thurston,2024,NISSAN,LEAF,5
WA,Thurston,2024,CADILLAC,LYRIQ,29
WA,Thurston,2024,TESLA,MODEL 3,31
WA,Thurston,2024,TESLA,MODEL S,5
WA,Thurston,2024,TESLA,MODEL X,17
WA,Thurston,2024,TESLA,MODEL Y,43
WA,Thurston,2024,FORD,MUSTANG MACH-E,24
WA,Thurston,2024,KIA,NIRO,21
WA,Thurston,2024,LEXUS,NX,3
WA,Thurston,2024,MITSUBISHI,OUTLANDER,4
WA,Thurston,2024,CHRYSLER,PACIFICA,5
WA,Thurston,2024,TOYOTA,PRIUS PRIME,10
WA,Thurston,2024,HONDA,PROLOGUE,24
WA,Thurston,2024,POLESTAR,PS2,7
WA,Thurston,2024,AUDI,Q5 E,8
WA,Thurston,2024,AUDI,Q8,10
WA,Thurston,2024,RIVIAN,R1S,12
WA,Thurston,2024,RIVIAN,R1T,9
WA,Thurston,2024,LAND ROVER,RANGE ROVER,1
WA,Thurston,2024,LAND ROVER,RANGE ROVER SPORT,1
WA,Thurston,2024,TOYOTA,RAV4 PRIME,36
WA,Thurston,2024,LEXUS,RX,3
WA,Thurston,2024,LEXUS,RZ,4
WA,Thurston,2024,MERCEDES-BENZ,S-CLASS,1
WA,Thurston,2024,CHEVROLET,SILVERADO,22
WA,Thurston,2024,SUBARU,SOLTERRA,10
WA,Thurston,2024,KIA,SORENTO,5
WA,Thurston,2024,KIA,SPORTAGE,12
WA,Thurston,2024,AUDI,SQ8,1
WA,Thurston,2024,PORSCHE,TAYCAN,1
WA,Thurston,2024,ALFA ROMEO,TONALE,1
WA,Thurston,2024,FORD,TRANSIT,7
